;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CT_MODULE;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_module_id;_unique_name;_name;_academic_year;_deptName;_staff1Name;_staff2Name;_tag1;_tag2;_tag3;_weekly_target;_total_target;_schedulable;_www;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Projektowanie poziomów GK;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;INF II stop sem2_GKM;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;INF II stop sem2_TGSI;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Andrzejczak J., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szrajber R., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 206/B19;;;;;;;;;
319;Tue;13:45;16:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_IOAD_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niewiadomski A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
334;Mon;12:30;13:30;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium dyplom. 1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;INF II stop sem2_SIIO;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szczepaniak P., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;432/B9;;;;;;;;;
367;Sun;14:15;15:45;01.paź;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium dypl. II;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_3sem_TSBD_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zakrzewska D., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
291;Fri;08:30;10:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium dyplomowe SIL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7LOG_SIL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niedźwiedzińska H., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
148;Tue;10:15;12:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Pracownia naukowa (SD);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 1;;;;;;;;;
241;Sun;12:30;14:00;01.paź;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium dypl. II;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_3sem_TSBD_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zakrzewska D., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
218;Tue;16:15;18:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Pracownia naukowa (SD);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 5;;;;;;;;;
219;Thu;08:30;10:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zebrania naukowe;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;445/B9;;;;;;;;;
117;Mon;08:30;10:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_IOAD_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szczepaniak P., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;432/B9;;;;;;;;;
111;Mon;08:30;10:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_TGSK_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Wojciechowski A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 201/B19;;;;;;;;;
502;Thu;14:15;15:45;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_GKM_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tyczkowski K. dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 210/B19;;;;;;;;;
488;Mon;12:15;14:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium dyplomowe ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7LOG_ZL;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szymonik A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;OZ 125A;;;;;;;;;
541;Thu;10:30;12:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_SIBD_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zakrzewska D., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;433/B9;;;;;;;;;
533;Tue;14:15;15:45;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_SIBD_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zakrzewska D., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;433/B9;;;;;;;;;
1919;Mon;10:15;11:45;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_IOAD_3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szczepaniak P., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;432/B9;;;;;;;;;
1920;Wed;14:30;16:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Sem. dyplomowe II inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_TGSK_2;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Yatsymirskyy M., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 210/B19;;;;;;;;;
1842;Mon;16:15;18:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium II (SD);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Lipiński P., dr hab;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 211/B19;;;;;;;;;
2184;Tue;08:30;10:00;sty.15;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zebrania naukowe;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;445/B9;;;;;;;;;
2167;Sun;13:45;15:40;01.paź;0;;Seminarium;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Seminarium I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Yemyets V., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6/B9;;;;;;;;;
2180;Tue;08:30;10:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Drabek A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.4/B14;;;;;;;;;
2183;Tue;08:30;10:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Drabek A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F0.4/B14;;;;;;;;;
2185;Sun;08:30;10:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Drabek A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zajączkowski A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F3/B9;;;;;;;;;
2187;Sun;08:30;10:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Drabek A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
2188;Sun;11:00;12:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zajączkowski A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F5/B9;;;;;;;;;
2189;Sun;16:30;19:15;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społecz. aspekty inform.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Drabek A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Zajączkowski A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F2/B9;;;;;;;;;
2105;Sat;14:00;15:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Systemy przetw. w chmurze;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_5sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Poniszewska-Marańda A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2103;Sat;14:00;15:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Internet Rzeczy I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_5sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Lichy K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 106/B19;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 107/B19;;;;;;;;;
2082;Sat;10:15;11:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Borowska B., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2098;Sun;15:30;17:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Programowanie obiektowe;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kwapisz M., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2084;Sat;16:15;17:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Technologie XML;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Wandachowicz W. mgr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
1961;Tue;16:00;18:15;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Program. gier sieciowych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;INF II stop sem2_TGSI;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Lipiński P., dr hab;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 104/B19;;;;;;;;;
2090;Sun;10:15;11:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Podstawy sieci komput.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Lipka P., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 106/B19;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 107/B19;;;;;;;;;
2091;Sun;12:00;13:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyczne metody infor.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Yemyets V., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2094;Sun;12:00;13:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Podstawy kryptografii (sem 3);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_3sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Yemyets V., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2112;Sun;17:45;19:15;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wstęp do sys. mobilnych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_5sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Napieralski P., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2108;Sun;12:00;13:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Aplikacje w jęz. interpret.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_5sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Chomątek Ł., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2109;Sun;12:00;13:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Zaawansowane systemy baz danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_5sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Myszkorowski K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2121;Sat;10:30;12:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;E-Biznes;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niedźwiedzińska H., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F3/B9;;;;;;;;;
2122;Sat;10:30;12:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Modelowanie i analiza syst. inf.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Poniszewska-Marańda A., dr hab.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2125;Sat;16:15;17:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Ekonomia i zarządzanie;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Fajczak-Kowalska A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2135;Sun;08:30;10:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Obliczenia inteligentne;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Stokfiszewski K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2136;Sun;08:30;10:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Hurtownie danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Duraj A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2143;Sun;15:30;16:15;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Rozszerzone modelowanie SBD;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZM_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Rogowski Jan, dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2149;Sat;14:30;15:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Marketing internetowy;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Niedźwiedzińska H., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F7/B9;;;;;;;;;
2150;Sat;17:30;18:30;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Systemy wbudowane (nz1);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Morawski M., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 106/B19;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 107/B19;;;;;;;;;
2151;Sat;15:45;17:15;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Systemy wbudowane (nz1);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_1;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Morawski M., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 106/B19;;;;;;;;;
;;;;;;;;;;;;;;;;;;Room;CTI 107/B19;;;;;;;;;
2152;Sat;15:45;17:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Przedsiębiorczość i zarządzanie;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Fajczak-Kowalska A., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2153;Sat;18:00;19:45;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Przedsiębiorczość i zarządzanie;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_7sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Fajczak-Kowalska A., dr;01.paź;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
1844;Mon;14:15;16:00;sty.52;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Filozofia;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 5;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kaczmerek J., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F6a/B9;;;;;;;;;
1841;Mon;10:00;12:15;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyczne modelowanie... (SD);;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;SD INF sem 3;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Yemyets V., prof.;;Normal;;;;;;;
1875;Tue;18:15;19:45;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kucharska M., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1877;Tue;14:15;16:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Kulturowe i etyczne asp. inform.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szrajber R., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1870;Tue;10:15;12:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Matematyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;1INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Marciniak E., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1879;Thu;10:15;12:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Analiza danych;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szczepaniak P., prof.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1887;Mon;10:15;12:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Programowanie obiektowe;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;3INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Tomczyk A., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1917;Tue;18:30;20:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Prawne i społ. asp. działa. inż.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;7INF_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Kucharska M., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F10/B9;;;;;;;;;
1938;Wed;16:15;18:00;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Wybrane zagad. historii sztuki i estet.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_GKM_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_TGSK_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Guzek K., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F9/B9;;;;;;;;;
1933;Wed;10:15;11:45;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Dwuwymiarowe gry komp.;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_GKM_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_TGSK_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Szajerman D., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
1930;Wed;10:15;11:45;sty.15;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Modelowanie i animacja komp;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_GKM_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;5INF_TGSK_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Bednarski R., dr inż.;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F8/B9;;;;;;;;;
2054;Sat;08:30;10:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Podstawy programowania;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_1sem_w;;;;;;;;;
;;;;;;;;;;;;;;;;;;Staff;Omiecińska G., dr;;Normal;;;;;;;
;;;;;;;;;;;;;;;;;;Room;F3/B9;;;;;;;;;
2055;Sat;15:30;17:00;01.paź;0;;Wykład;;;;;N;N;N;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;Module;Fizyka I;;;;;;;;;
;;;;;;;;;;;;;;;;;;Group;ZI_1sem_w;;;;;;;;;
